message_id,user_id,timestamp,channel,sender,message_text,is_phishing,hour,day_of_week
M0004084,U00084,2026-03-20T16:45:30+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,4
M0004070,U00084,2026-03-21T06:24:04+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,6,5
M0004063,U00084,2026-03-21T11:21:33+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,11,5
M0004109,U00084,2026-03-23T12:02:45+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,0
M0004073,U00084,2026-03-23T16:22:58+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,16,0
M0004064,U00084,2026-03-25T13:13:45+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,2
M0010748,U00084,2026-03-25T17:41:36+01:00,Email,TravelDeals,Trip reminder: Keep your card with you and enable roaming notifications in your banking app.,0,17,2
M0004082,U00084,2026-03-29T15:57:06+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,6
M0004113,U00084,2026-03-30T04:44:59+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,4,0
M0004080,U00084,2026-03-31T19:22:23+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,19,1
M0004150,U00085,2026-01-03T11:40:14+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,11,5
M0004151,U00085,2026-01-03T13:40:28+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,5
M0004149,U00085,2026-01-04T03:43:30+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,3,6
M0004175,U00085,2026-01-04T11:00:54+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,6
M0004171,U00085,2026-01-08T15:49:53+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,3
M0004137,U00085,2026-01-10T16:54:27+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,16,5
M0004124,U00085,2026-01-12T07:06:35+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,7,0
M0004144,U00085,2026-01-12T11:47:24+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,0
M0004153,U00085,2026-01-13T10:37:51+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,1
M0004163,U00085,2026-01-13T14:07:44+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,1
M0004138,U00085,2026-01-13T18:55:38+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,18,1
M0004131,U00085,2026-01-16T15:50:22+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,4
M0004174,U00085,2026-01-17T12:28:37+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,5
M0004168,U00085,2026-01-19T06:13:43+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,6,0
M0004140,U00085,2026-01-20T10:28:33+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,10,1
M0004128,U00085,2026-01-20T10:45:53+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,1
M0004184,U00085,2026-01-21T18:03:54+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,2
M0004129,U00085,2026-01-22T15:52:51+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,3
M0004158,U00085,2026-01-24T13:35:27+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,5
M0004130,U00085,2026-01-26T10:41:39+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,0
M0004136,U00085,2026-01-27T08:18:37+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,8,1
M0004176,U00085,2026-01-27T18:12:10+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,18,1
M0004125,U00085,2026-01-30T08:09:38+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,8,4
M0004134,U00085,2026-01-30T12:56:23+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,4
M0004123,U00085,2026-01-31T16:37:27+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,5
M0004148,U00085,2026-02-01T07:06:28+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,7,6
M0004161,U00085,2026-02-03T17:29:32+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,17,1
M0004173,U00085,2026-02-07T12:20:16+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,5
M0004186,U00085,2026-02-07T14:29:51+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,5
M0004155,U00085,2026-02-07T14:55:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,5
M0004156,U00085,2026-02-08T13:47:10+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,6
M0004185,U00085,2026-02-10T13:04:19+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,1
M0004127,U00085,2026-02-13T11:21:33+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,11,4
M0004135,U00085,2026-02-15T20:02:38+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,20,6
M0004167,U00085,2026-02-16T19:13:59+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,19,0
M0010746,U00085,2026-02-17T16:26:05+01:00,SMS,Bank Alerts,"Info: You made a card payment of 1306.99 EUR at TechWorld Online. If correct, no action needed.",0,16,1
M0004183,U00085,2026-02-18T11:11:17+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,11,2
M0004178,U00085,2026-02-18T13:55:42+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,2
M0004169,U00085,2026-02-18T14:55:00+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,2
M0004141,U00085,2026-02-19T15:34:49+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,15,3
M0004182,U00085,2026-02-20T15:33:50+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,4
M0004170,U00085,2026-02-21T12:16:12+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,5
M0004142,U00085,2026-02-23T12:48:38+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,0
M0004179,U00085,2026-02-27T21:56:22+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,21,4
M0004147,U00085,2026-02-28T14:49:55+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,5
M0004133,U00085,2026-03-04T17:05:53+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,17,2
M0004139,U00085,2026-03-04T17:39:55+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,17,2
M0004160,U00085,2026-03-05T12:14:19+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,12,3
M0004159,U00085,2026-03-07T16:04:42+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,16,5
M0004157,U00085,2026-03-10T11:02:55+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,11,1
M0004146,U00085,2026-03-10T16:11:42+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,16,1
M0004162,U00085,2026-03-10T19:55:13+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,19,1
M0004180,U00085,2026-03-14T16:55:05+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,5
M0004126,U00085,2026-03-15T14:58:19+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,6
M0004166,U00085,2026-03-18T08:13:39+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,8,2
M0004164,U00085,2026-03-19T16:54:55+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,3
M0004177,U00085,2026-03-20T01:49:53+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,1,4
M0004165,U00085,2026-03-20T11:18:52+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,4
M0004132,U00085,2026-03-20T15:54:54+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,4
M0004181,U00085,2026-03-22T15:34:58+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,15,6
M0004154,U00085,2026-03-23T18:13:34+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,0
M0004152,U00085,2026-03-26T10:07:53+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,3
M0004143,U00085,2026-03-26T20:07:37+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,20,3
M0004145,U00085,2026-03-29T08:15:00+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,8,6
M0004172,U00085,2026-03-30T08:59:46+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,8,0
M0004217,U00086,2026-01-03T19:30:59+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,19,5
M0004227,U00086,2026-01-04T12:25:21+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,12,6
M0004197,U00086,2026-01-08T13:30:47+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,13,3
M0004216,U00086,2026-01-16T07:09:13+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,7,4
M0004208,U00086,2026-01-16T08:42:21+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,8,4
M0004220,U00086,2026-01-16T13:32:14+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,4
M0004225,U00086,2026-01-16T13:58:38+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,13,4
M0004235,U00086,2026-01-19T18:42:20+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,0
M0004229,U00086,2026-01-21T10:18:51+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,2
M0004212,U00086,2026-01-23T14:07:48+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,4
M0004198,U00086,2026-01-26T17:47:55+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,17,0
M0004207,U00086,2026-01-28T10:18:44+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,2
M0004233,U00086,2026-01-28T10:29:44+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,10,2
M0004201,U00086,2026-01-30T16:40:57+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,4
M0004190,U00086,2026-02-03T05:51:02+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,5,1
M0004195,U00086,2026-02-03T18:57:49+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,18,1
M0004211,U00086,2026-02-05T12:54:34+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,3
M0004232,U00086,2026-02-06T16:06:01+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,4
M0004192,U00086,2026-02-08T13:51:48+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,13,6
M0004193,U00086,2026-02-08T14:15:55+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,6
M0004210,U00086,2026-02-09T14:44:08+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,14,0
M0004215,U00086,2026-02-11T09:08:59+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,9,2
M0004191,U00086,2026-02-11T15:01:48+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,2
M0004236,U00086,2026-02-12T12:09:49+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,12,3
M0004205,U00086,2026-02-13T13:27:07+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,4
M0004189,U00086,2026-02-13T15:16:37+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,4
M0004209,U00086,2026-02-20T09:44:57+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,4
M0004226,U00086,2026-02-23T12:19:28+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,0
M0004200,U00086,2026-02-23T18:37:29+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,18,0
M0004214,U00086,2026-02-24T14:56:10+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,14,1
M0004199,U00086,2026-02-24T17:27:39+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,17,1
M0004213,U00086,2026-02-27T09:04:09+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,9,4
M0004188,U00086,2026-02-27T10:26:04+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,10,4
M0004203,U00086,2026-02-27T18:38:23+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,18,4
M0004194,U00086,2026-02-28T05:56:08+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,5,5
M0004230,U00086,2026-03-04T10:06:07+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,10,2
M0004218,U00086,2026-03-04T10:16:32+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,2
M0004206,U00086,2026-03-04T20:22:22+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,20,2
M0004202,U00086,2026-03-07T15:06:32+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,15,5
M0004187,U00086,2026-03-09T07:12:15+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,7,0
M0004221,U00086,2026-03-09T17:09:09+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,17,0
M0004234,U00086,2026-03-20T11:18:17+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,4
M0004222,U00086,2026-03-21T12:16:29+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,5
M0004224,U00086,2026-03-22T17:58:38+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,17,6
M0004196,U00086,2026-03-23T06:36:36+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,6,0
M0004231,U00086,2026-03-23T12:49:27+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,0
M0004228,U00086,2026-03-23T13:43:24+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,0
M0004219,U00086,2026-03-27T14:32:20+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,4
M0004204,U00086,2026-03-28T16:20:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,5
M0004223,U00086,2026-03-29T18:53:08+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,18,6
M0004237,U00087,2026-01-02T13:36:11+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,13,4
M0004240,U00087,2026-01-02T18:37:04+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,18,4
M0004271,U00087,2026-01-03T13:40:21+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,5
M0004251,U00087,2026-01-06T12:12:29+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,1
M0004258,U00087,2026-01-09T10:24:32+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,4
M0004281,U00087,2026-01-14T09:03:39+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,9,2
M0004280,U00087,2026-01-16T10:46:07+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,4
M0004276,U00087,2026-01-17T14:34:23+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,14,5
M0004249,U00087,2026-01-18T14:41:38+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,6
M0004268,U00087,2026-01-19T07:24:02+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,7,0
M0004242,U00087,2026-01-21T14:30:39+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,2
M0004259,U00087,2026-01-21T17:30:03+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,17,2
M0004256,U00087,2026-01-22T13:07:14+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,3
M0004277,U00087,2026-01-22T14:01:56+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,3
M0004245,U00087,2026-01-22T19:09:53+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,19,3
M0004262,U00087,2026-01-22T20:48:43+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,20,3
M0004260,U00087,2026-01-23T12:16:04+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,4
M0010699,U00087,2026-01-23T21:29:51+01:00,Email,billing@stadtwerke-energie.example,"Invoice update: Due to a system change, please use the new bank details in the attached invoice PDF.",1,21,4
M0004239,U00087,2026-01-30T08:44:11+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,8,4
M0004247,U00087,2026-02-02T14:18:14+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,0
